,id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom,Count of Amenities,price,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,license
1052,9650371,Luxury Penthouse Near Center,20280216,Dorien Rose,Oud-Oost,52.35778,4.90932,Private room,4,1,55,184,18,44,74,336,1,1125,119,4.73,0363 625B 809B B122 6222
1053,9659173,Lovely stylish apt in Amsterdam West near Jordaan,43706091,Charlie,Westerpark,52.38443,4.87415,Entire home/apt,2,1.5,21,125,0,0,0,0,3,18,49,4.98,0363 4F31 7E5D EA1D 1422
1054,9672837,Classic Dutch sailing barge,49982323,Jos,Oud-Noord,52.38189,4.90418,Entire home/apt,16,1.5,40,643,23,51,75,140,2,14,58,4.64,Exempt
1055,9673745,Cozy house 10 min from city centre,44101133,Floortje,Oud-Noord,52.39661,4.91648,Entire home/apt,4,1,16,65,0,0,0,0,3,1125,6,4.67,0363 0902 4C8C 2598 D333
1056,9702511,Eclectic apt with kids garden at forrest entrance,5254323,Claire,Buitenveldert - Zuidas,52.32791,4.85852,Entire home/apt,4,2,66,360,0,0,0,45,3,4,53,4.81,0363 AA2B 6C4D 1671 CB66
1057,9728530,Exclusive guest room: Keizersgracht,8873574,Jillis & Cristina,Centrum-West,52.37948,4.88791,Private room,2,1,9,120,9,33,56,91,2,1125,107,4.68,0363F257B392EA9CE494
1058,9763557,"Private stay, 3 min walk from Jordaan!",17729271,Myrthe,Westerpark,52.37936,4.87703,Entire home/apt,2,1.5,48,145,0,0,0,0,2,2,61,5,0363 2191 DA98 AAE1 3F19
1059,9772215,Spacious apartment on the river,7498059,Ruben,Oostelijk Havengebied - Indische Buurt,52.37764,4.9441,Entire home/apt,4,1,32,150,0,0,0,0,1,14,46,4.83,0363 C955 3AEE 42FC BB99
1060,9799012,BAARSJES GARDEN HOUSE,50454268,Maartje Adrienne Desiree,De Baarsjes - Oud-West,52.3689,4.85963,Entire home/apt,2,1,23,144,1,1,1,34,3,30,24,4.95,0363 0418 ED80 C011 C808
1061,9808608,Bright apartment in De Pijp,39318486,Ad,De Pijp - Rivierenbuurt,52.3558,4.89727,Entire home/apt,4,1.5,25,250,0,0,0,0,4,4,61,4.93,0363C386AD1DDFAAF6D1
1062,9815325,Design Appartment Amsterdam,32573888,Mariska,De Baarsjes - Oud-West,52.36923,4.86632,Entire home/apt,2,1,24,229,0,25,55,55,3,28,20,4.53,0363 C7C7 9CFA 3A49 3B39
1063,9816257,Houseboat studio with canal view and bikes,517215,Rental Valley,Zuid,52.33878,4.84729,Private room,2,1,18,100,2,9,13,142,2,1125,82,4.87,0363 904F 6149 1902 8FAF
1064,9827642,Welcome to Amsterdam/30 min to centre/Free Wifi,50616550,Sleep At Slim Amsterdam,De Aker - Nieuw Sloten,52.34467,4.79001,Private room,2,1.5,20,70,0,0,0,0,3,365,149,4.72,036316DAD7EF9C2B50EB
1065,9840061,unique historic basement at the Herengracht,44419971,Kiek,Centrum-West,52.37971,4.89274,Private room,2,1.5,36,110,4,8,17,141,2,1125,362,4.82,0363 BEF1 A935 0D11 BCFD
1066,9840298,Welcome to Amsterdam/Free Wifi/30 min to centre,50616550,Sleep At Slim Amsterdam,De Aker - Nieuw Sloten,52.34364,4.7908,Private room,2,1.5,19,70,0,0,0,0,3,200,166,4.61,036316DAD7EF9C2B50EB
1067,9840533,Quiet apartment centre Amsterdam,46077789,Sanne,Centrum-Oost,52.36051,4.89089,Entire home/apt,4,1.5,39,247,0,0,0,0,2,1125,46,4.7,0363 9F70 D7F8 CBB4 CEB2
1068,9852493,Stylish and bright canal-side apt near city center,25548006,Sophie,De Baarsjes - Oud-West,52.36702,4.85805,Entire home/apt,2,1.5,37,125,0,0,0,0,31,1125,6,4.83,0363 2F96 7DAF 1193 F8A6
1069,9856921,"Knusse benedenwoning, Stadionbuurt",50739144,Miranda,Zuid,52.34594,4.86081,Entire home/apt,3,1,9,150,0,0,0,0,2,1125,38,4.86,036332874CDBF8B91A93
1070,9903960,Classy Room 17th Century Canal House,517215,Rental Valley,Centrum-West,52.37796,4.89173,Private room,2,1,27,166,2,7,15,118,1,1125,520,4.9,0363 3223 E976 5314 BBB1
1071,9912550,Perfect Penthouse,2218299,Pieter-Jan,De Baarsjes - Oud-West,52.36397,4.86027,Entire home/apt,4,1,29,232,0,0,0,0,3,1125,6,5,0363 E921 4391 7C10 9D4D
1072,9921636,Unique characteristic design apt!,11044264,Eline,Centrum-West,52.37085,4.88212,Entire home/apt,2,1,36,220,0,0,0,0,4,1125,13,4.83,0363 4A8B 3893 F850 40FD
1073,9954340,High-end design loft (190m2),51153888,Bob,De Baarsjes - Oud-West,52.36257,4.85993,Entire home/apt,3,3,27,800,24,54,84,359,2,1125,6,5,0363 58DC CF26 C54D 02C5
1074,9981202,"Light & Lofty Townhouse, in 'de Pijp'",51288841,Mark Jan,De Pijp - Rivierenbuurt,52.35617,4.89302,Entire home/apt,4,1,22,360,2,10,18,68,2,1125,96,4.81,0363 3A5F A701 E27D 25E1
1075,9981383,Canal view apt-ment near Vondelpark,12572898,AlÃ«na,De Baarsjes - Oud-West,52.36288,4.85843,Entire home/apt,4,1,18,205,0,0,0,0,3,5,24,4.79,0363 054C 788A 774D 994F
1076,9983460,Colorful family-friendly apartment,4168597,InÃªs & Rembrant,Oud-Oost,52.35767,4.91409,Entire home/apt,4,1.5,34,140,0,0,0,0,5,60,3,5,0363 AEEB 58E0 CC45 1B77
1077,9996040,Modern Apartment Next To Westerpark,4312645,Ben,Westerpark,52.38845,4.87881,Entire home/apt,2,1,13,200,3,33,63,335,3,3,33,4.88,0363 6FCA 74E5 656A F5BA
1078,10025641,Hotel Jansen Amsterdam Vondel 0.05,10076897,Geraldine,Zuid,52.34334,4.84603,Private room,2,1,15,125,0,1,1,33,2,31,17,4.41,Exempt
1079,10027284,"Large, Modern, Oud Zuid Family Appt",5459946,Kara,Buitenveldert - Zuidas,52.34236,4.8781,Entire home/apt,4,2.5,15,250,0,0,0,0,4,1125,9,4.78,0363 242B B171 3D83 02DD
1080,10036864,Amsterdam island Mansion + jacuzzi,34133140,Dafne,IJburg - Zeeburgereiland,52.35503,4.99792,Entire home/apt,4,2.5,39,204,0,0,8,44,6,1125,11,4.27,0363 A944 BB52 1217 9543
1081,10043980,Hotel Jansen Amsterdam Vondel 0.13,10076897,Geraldine,Zuid,52.34293,4.84649,Private room,2,1,14,125,2,7,7,10,2,31,26,4.46,0363 7E7D FE23 5A3A 3E55
1082,10044256,Hotel Jansen Amsterdam Vondel 0.04,10076897,Geraldine,Zuid,52.34255,4.84597,Private room,2,1,13,125,2,8,17,56,2,31,17,4.47,0363 7E7D FE23 5A3A 3E55
